CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
944174902,23,MANHATTAN,12/31/2021,17:00:00,12/31/2021,17:44:00,COMPLETED,,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,12/31/2021,998481,225704,40.78617829,-73.94861159,"(40.78617829400008, -73.94861158899994)"
777547443,122,STATEN ISLAND,12/31/2021,13:45:00,12/31/2021,14:00:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,12/31/2021,951262,148626,40.57456683,-74.11874772,"(40.57456683400005, -74.11874772099996)"
233597941,103,QUEENS,12/31/2021,21:25:00,12/31/2021,21:28:00,COMPLETED,,N.Y. POLICE DEPT,126,FELONY,REAR OF,MISCELLANEOUS PENAL LAW,,117,RECKLESS ENDANGERMENT 1,STREET,12/31/2021,1039788,197125,40.70757327,-73.79968334,"(40.70757327100006, -73.79968334399997)"
270196737,69,BROOKLYN,12/31/2021,1:55:00,12/31/2021,2:00:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,12/31/2021,1008612,172531,40.64020905,-73.91221975,"(40.640209051000056, -73.91221975199994)"
662698274,73,BROOKLYN,12/31/2021,22:50:00,12/31/2021,22:55:00,COMPLETED,,N.Y. POLICE DEPT,348,MISDEMEANOR,,VEHICLE AND TRAFFIC LAWS,,916,LEAVING SCENE-ACCIDENT-PERSONA,STREET,12/31/2021,1008520,181642,40.665217,-73.91251846,"(40.665217004000056, -73.91251846499993)"
345484968,101,QUEENS,12/31/2021,8:30:00,12/31/2021,8:35:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,12/31/2021,1053180,158472,40.60138546,-73.75177549,"(40.60138546100006, -73.75177549399997)"
902276363,7,MANHATTAN,12/31/2021,18:10:00,12/31/2021,18:13:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,12/31/2021,988049,200071,40.71583282,-73.98629728,"(40.71583281800008, -73.98629727799994)"
353975853,121,STATEN ISLAND,12/31/2021,2:00:00,12/31/2021,8:15:00,COMPLETED,,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,,441,"LARCENY,GRAND OF AUTO",RESIDENCE-HOUSE,12/31/2021,932876,155917,40.59449166,-74.18498672,"(40.594491662000046, -74.18498672299995)"
953076294,88,BROOKLYN,12/31/2021,0:11:00,12/31/2021,0:15:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,113,"MENACING,UNCLASSIFIED",HOMELESS SHELTER,12/31/2021,989291,192796,40.69586403,-73.98182244,"(40.695864034000074, -73.98182244499998)"
562800924,75,BROOKLYN,12/31/2021,14:00:00,12/31/2021,14:15:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,105,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,12/31/2021,1021030,188496,40.68398655,-73.86738792,"(40.68398654500004, -73.86738791699997)"
802466022,77,BROOKLYN,12/31/2021,10:45:00,12/31/2021,12:39:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,STORAGE FACILITY,12/31/2021,995383,187055,40.68010074,-73.95986279,"(40.680100739000075, -73.95986278599996)"
372162420,104,QUEENS,12/31/2021,19:55:00,12/31/2021,20:00:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",STREET,12/31/2021,1010051,193910,40.69888553,-73.9069529,"(40.69888553200008, -73.90695289699994)"
517267700,94,BROOKLYN,12/31/2021,7:59:00,12/31/2021,8:02:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,12/31/2021,995387,200093,40.71588701,-73.95982681,"(40.715887010000074, -73.95982680799993)"
147566101,81,BROOKLYN,12/31/2021,5:20:00,12/31/2021,5:21:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",STREET,12/31/2021,1006290,189051,40.68555887,-73.92053243,"(40.68555886700005, -73.92053243099997)"
604978554,73,BROOKLYN,12/31/2021,2:30:00,12/31/2021,2:40:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1009684,179835,40.66025392,-73.90832956,"(40.66025392300003, -73.90832956099996)"
210475180,75,BROOKLYN,12/31/2021,1:05:00,12/31/2021,3:15:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,12/31/2021,1018110,181201,40.66397508,-73.87795287,"(40.66397507700003, -73.87795286599999)"
168912304,19,MANHATTAN,12/31/2021,19:33:00,12/31/2021,19:35:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,338,"LARCENY,PETIT FROM BUILDING,UN",DRUG STORE,12/31/2021,996768,221152,40.77368685,-73.95480592,"(40.77368684900005, -73.95480591899997)"
811588168,17,MANHATTAN,12/31/2021,14:40:00,12/31/2021,14:45:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,113,"MENACING,UNCLASSIFIED",STREET,12/31/2021,992539,216030,40.75963326,-73.9700808,"(40.75963326100003, -73.97008079799998)"
616674465,94,BROOKLYN,12/31/2021,14:20:00,12/31/2021,15:00:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,996335,206285,40.73288131,-73.95639596,"(40.732881305000035, -73.95639595799997)"
753713026,67,BROOKLYN,12/31/2021,18:00:00,,,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,419,"LARCENY,GRAND FROM PERSON,UNCL",RESIDENCE - APT. HOUSE,12/31/2021,996839,177968,40.655157,-73.95463033,"(40.65515699600007, -73.95463032599997)"
526558243,123,STATEN ISLAND,12/31/2021,9:40:00,12/31/2021,10:00:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,,CRIMINAL MISCHIEF & RELATED OF,,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,12/31/2021,914803,125922,40.51203825,-74.24975495,"(40.51203825400006, -74.249754952)"
567359648,6,MANHATTAN,12/31/2021,11:50:00,12/31/2021,11:55:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,984793,207317,40.73572213,-73.99804209,"(40.73572213000005, -73.99804209499997)"
587922498,44,BRONX,12/31/2021,18:50:00,12/31/2021,18:55:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,389,"ROBBERY,DWELLING",RESIDENCE - APT. HOUSE,12/31/2021,1006483,246304,40.84270302,-73.91964718,"(40.84270301600003, -73.91964717799993)"
833238057,103,QUEENS,12/31/2021,9:00:00,12/31/2021,9:04:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,415,"LARCENY,GRAND FROM PERSON,PICK",STREET,12/31/2021,1040339,195947,40.70433647,-73.79770578,"(40.70433647000005, -73.79770578099993)"
871354747,81,BROOKLYN,12/31/2021,4:30:00,12/31/2021,4:46:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1003614,186315,40.67805543,-73.93018907,"(40.67805543000002, -73.93018906599998)"
562550943,110,QUEENS,12/31/2021,18:08:00,12/31/2021,18:15:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,STREET,12/31/2021,1016282,211662,40.74759008,-73.884397,"(40.74759008000007, -73.88439699899999)"
959702801,73,BROOKLYN,12/31/2021,22:35:00,12/31/2021,22:40:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1008427,183518,40.67036646,-73.91284696,"(40.670366460000025, -73.91284696199995)"
819944863,114,QUEENS,12/31/2021,12:55:00,12/31/2021,14:15:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1008656,218488,40.76635004,-73.91189466,"(40.76635003800004, -73.91189466199995)"
683435302,1,MANHATTAN,12/31/2021,21:30:00,12/31/2021,22:00:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,981068,197231,40.70803794,-74.01147856,"(40.70803793500005, -74.011478562)"
377206174,107,QUEENS,12/31/2021,20:30:00,12/31/2021,20:40:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,12/31/2021,1041245,200725,40.71744512,-73.79439768,"(40.71744512200007, -73.79439768499998)"
334199074,47,BRONX,12/31/2021,6:30:00,12/31/2021,7:05:00,COMPLETED,,N.Y. POLICE DEPT,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,749,VIOLATION OF ORDER OF PROTECTI,RESIDENCE - APT. HOUSE,12/31/2021,1020808,262493,40.88708919,-73.86778567,"(40.88708918800006, -73.86778566699996)"
307668677,14,MANHATTAN,12/31/2021,16:05:00,12/31/2021,16:10:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,433,"LARCENY,GRAND FROM STORE-SHOPL",CLOTHING/BOUTIQUE,12/31/2021,987873,212315,40.74943967,-73.98692557,"(40.74943967000007, -73.98692557399994)"
380578807,67,BROOKLYN,12/31/2021,0:41:00,12/31/2021,0:43:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,12/31/2021,1007432,176405,40.65084551,-73.91645824,"(40.65084550800003, -73.91645823999993)"
413416598,26,MANHATTAN,12/31/2021,13:00:00,12/31/2021,13:24:00,COMPLETED,GRANT,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,198,CRIMINAL CONTEMPT 1,RESIDENCE - PUBLIC HOUSING,12/31/2021,995653,236117,40.81476324,-73.95880615,"(40.81476323600003, -73.95880615499993)"
432794525,14,MANHATTAN,12/31/2021,15:00:00,12/31/2021,16:00:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,,PETIT LARCENY,,301,"LARCENY,PETIT BY ACQUIRING LOS",STREET,12/31/2021,987509,212205,40.74913789,-73.98823935,"(40.749137889000046, -73.98823934999997)"
136737507,17,MANHATTAN,12/31/2021,19:00:00,12/31/2021,21:15:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,321,"LARCENY,PETIT FROM AUTO",STREET,12/31/2021,990882,212000,40.74857333,-73.97606601,"(40.74857333000005, -73.97606601499997)"
922883553,79,BROOKLYN,12/31/2021,17:25:00,12/31/2021,17:30:00,COMPLETED,,N.Y. HOUSING POLICE,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,12/31/2021,1000864,193009,40.69643451,-73.94008704,"(40.696434512000046, -73.94008703999998)"
240240004,47,BRONX,12/31/2021,16:00:00,12/31/2021,16:05:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESTAURANT/DINER,12/31/2021,1030427,261541,40.88443116,-73.8330042,"(40.88443116000008, -73.833004197)"
897008120,83,BROOKLYN,12/31/2021,12:00:00,12/31/2021,12:05:00,ATTEMPTED,,N.Y. POLICE DEPT,352,MISDEMEANOR,FRONT OF,CRIMINAL TRESPASS,,205,"TRESPASS 2, CRIMINAL",RESIDENCE - APT. HOUSE,12/31/2021,1005244,193574,40.697976,-73.92428987,"(40.69797599900005, -73.92428986599998)"
569325565,108,QUEENS,12/31/2021,21:15:00,12/31/2021,21:20:00,COMPLETED,,N.Y. POLICE DEPT,348,MISDEMEANOR,,VEHICLE AND TRAFFIC LAWS,,916,LEAVING SCENE-ACCIDENT-PERSONA,STREET,12/31/2021,1012171,212539,40.75001116,-73.89923007,"(40.75001115800006, -73.89923006599996)"
151852182,1,MANHATTAN,12/31/2021,15:15:00,12/31/2021,15:23:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,396,"ROBBERY,BEGIN AS SHOPLIFTING",CLOTHING/BOUTIQUE,12/31/2021,983536,202728,40.72312643,-74.00257735,"(40.72312643200007, -74.002577348)"
289455127,83,BROOKLYN,12/31/2021,20:45:00,12/31/2021,21:00:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,STREET,12/31/2021,1010256,191370,40.69191322,-73.90622339,"(40.69191322300003, -73.90622339299993)"
876773508,44,BRONX,12/31/2021,17:00:00,12/31/2021,17:08:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,396,"ROBBERY,BEGIN AS SHOPLIFTING",DEPARTMENT STORE,12/31/2021,1003382,238834,40.82220728,-73.93087608,"(40.822207280000036, -73.93087607899997)"
517676944,106,QUEENS,12/31/2021,22:13:00,12/31/2021,22:15:00,COMPLETED,,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE-HOUSE,12/31/2021,1037600,189177,40.68577137,-73.80763809,"(40.68577136900007, -73.80763809299998)"
593212031,32,MANHATTAN,12/31/2021,17:31:00,12/31/2021,18:30:00,COMPLETED,,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,198,CRIMINAL CONTEMPT 1,RESIDENCE - PUBLIC HOUSING,12/31/2021,1001990,240545,40.82690639,-73.93590096,"(40.82690639400005, -73.93590095599995)"
739692446,71,BROOKLYN,12/31/2021,11:30:00,12/31/2021,11:35:00,COMPLETED,,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,12/31/2021,998481,178406,40.65635672,-73.94871159,"(40.656356723000044, -73.94871158799998)"
289130624,101,QUEENS,12/31/2021,11:00:00,12/31/2021,11:30:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1052809,159159,40.60327401,-73.75310453,"(40.60327400700004, -73.75310453299994)"
975726056,67,BROOKLYN,12/31/2021,18:35:00,12/31/2021,18:41:00,COMPLETED,,N.Y. POLICE DEPT,109,FELONY,,GRAND LARCENY,,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",STREET,12/31/2021,996752,175328,40.64791089,-73.95494877,"(40.64791089400006, -73.95494876999999)"
557763607,43,BRONX,12/31/2021,1:00:00,12/31/2021,11:10:00,COMPLETED,,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE-HOUSE,12/31/2021,1020576,243060,40.83375246,-73.86873004,"(40.83375246000002, -73.86873003699996)"
196578642,14,MANHATTAN,12/31/2021,0:03:00,12/31/2021,0:29:00,COMPLETED,,PORT AUTHORITY,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,113,"MENACING,UNCLASSIFIED",BUS TERMINAL,12/31/2021,986882,214802,40.75626621,-73.99050125,"(40.75626620700007, -73.99050124799999)"
844580045,79,BROOKLYN,12/31/2021,18:19:00,,,COMPLETED,,N.Y. HOUSING POLICE,105,FELONY,FRONT OF,ROBBERY,,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",RESIDENCE - PUBLIC HOUSING,12/31/2021,995362,190123,40.68852173,-73.95993344,"(40.68852172600003, -73.95993343899994)"
971478280,109,QUEENS,12/31/2021,7:20:00,12/31/2021,7:40:00,COMPLETED,,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,,441,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PUBLIC),12/31/2021,1032927,224124,40.78171903,-73.82423458,"(40.78171903400005, -73.82423458299998)"
172623332,77,BROOKLYN,12/31/2021,12:05:00,12/31/2021,12:09:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1003550,185645,40.67621657,-73.93042172,"(40.676216571000055, -73.93042172099996)"
161023670,24,MANHATTAN,12/31/2021,15:00:00,12/31/2021,15:18:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESTAURANT/DINER,12/31/2021,992979,230552,40.79949189,-73.96847367,"(40.79949189300004, -73.96847367499998)"
761038287,40,BRONX,12/31/2021,14:00:00,12/31/2021,16:50:00,COMPLETED,,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,12/31/2021,1007112,234639,40.81068432,-73.9174136,"(40.81068431800003, -73.91741360199995)"
386068437,111,QUEENS,12/31/2021,5:15:00,12/31/2021,5:25:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,357,"LARCENY,PETIT OF VEHICLE ACCES",STREET,12/31/2021,1042993,216381,40.76040541,-73.78795526,"(40.76040540800005, -73.78795526199998)"
763209654,103,QUEENS,12/31/2021,17:38:00,12/31/2021,17:38:00,COMPLETED,,N.Y. HOUSING POLICE,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,12/31/2021,1040860,193580,40.69783631,-73.7958466,"(40.69783630800004, -73.79584659799998)"
334012348,72,BROOKLYN,12/31/2021,4:20:00,12/31/2021,4:30:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,,ROBBERY,,397,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,12/31/2021,981334,176674,40.65161371,-74.01051023,"(40.651613714000064, -74.01051023199994)"
417882732,18,MANHATTAN,12/31/2021,17:00:00,12/31/2021,17:03:00,COMPLETED,,N.Y. POLICE DEPT,348,MISDEMEANOR,INSIDE,VEHICLE AND TRAFFIC LAWS,,916,LEAVING SCENE-ACCIDENT-PERSONA,STREET,12/31/2021,987453,216762,40.76164572,-73.98843929,"(40.76164571800007, -73.98843928999997)"
993753369,115,QUEENS,12/31/2021,11:15:00,12/31/2021,11:20:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,1016910,214694,40.75590985,-73.8821158,"(40.75590985000007, -73.88211580499996)"
439401721,120,STATEN ISLAND,12/31/2021,20:00:00,12/31/2021,20:16:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,REAR OF,ASSAULT 3 & RELATED OFFENSES,,113,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,12/31/2021,961580,163524,40.61549122,-74.08165623,"(40.61549122300004, -74.08165622999996)"
170236725,115,QUEENS,12/31/2021,17:15:00,12/31/2021,17:30:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,1016910,214694,40.75590985,-73.8821158,"(40.75590985000007, -73.88211580499996)"
882845895,25,MANHATTAN,12/31/2021,19:38:00,12/31/2021,19:38:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,12/31/2021,1002178,233222,40.80680644,-73.93524121,"(40.806806435000055, -73.93524121099993)"
639838992,23,MANHATTAN,12/31/2021,10:21:00,,,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,RESIDENCE - APT. HOUSE,12/31/2021,999183,228508,40.79387336,-73.94607035,"(40.793873362000056, -73.94607034999996)"
630336680,109,QUEENS,12/31/2021,14:30:00,12/31/2021,14:40:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",STREET,12/31/2021,1031175,216405,40.7605419,-73.83061473,"(40.760541903000046, -73.83061472699995)"
828824723,71,BROOKLYN,12/31/2021,8:28:00,12/31/2021,8:31:00,COMPLETED,,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,12/31/2021,1002419,180821,40.66297816,-73.93451216,"(40.66297816200006, -73.93451216499993)"
468272080,79,BROOKLYN,12/31/2021,20:40:00,12/31/2021,20:45:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,998043,191486,40.69225908,-73.95026342,"(40.69225907600002, -73.95026341599998)"
199301997,67,BROOKLYN,12/31/2021,14:25:00,12/31/2021,14:30:00,COMPLETED,,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,12/31/2021,1001588,173046,40.64163915,-73.93752745,"(40.64163914900007, -73.93752744899997)"
662229493,25,MANHATTAN,12/31/2021,11:22:00,12/31/2021,11:25:00,COMPLETED,,OTHER,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",OTHER,12/31/2021,1003625,226929,40.78953081,-73.93003246,"(40.78953081100008, -73.93003245799997)"
272307072,48,BRONX,12/31/2021,6:45:00,12/31/2021,6:52:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,OTHER,12/31/2021,1013901,246045,40.84197035,-73.89283829,"(40.84197034600004, -73.89283828899994)"
387800052,40,BRONX,12/31/2021,0:50:00,12/31/2021,1:00:00,COMPLETED,,N.Y. POLICE DEPT,105,FELONY,FRONT OF,ROBBERY,,397,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,12/31/2021,1006552,235787,40.81383669,-73.91943276,"(40.81383668900003, -73.91943275899997)"
454075712,46,BRONX,12/31/2021,19:00:00,12/31/2021,19:45:00,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,12/31/2021,1007243,248348,40.84831125,-73.91689339,"(40.848311248000066, -73.91689338799995)"
538157324,76,BROOKLYN,12/31/2021,13:30:00,12/31/2021,14:30:00,COMPLETED,,N.Y. HOUSING POLICE,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,256,"MISCHIEF, CRIMINAL 4, BY FIRE",RESIDENCE - PUBLIC HOUSING,12/31/2021,983146,185740,40.67649829,-74.00398156,"(40.676498292000076, -74.00398156499993)"
408411347,45,BRONX,12/31/2021,3:00:00,12/31/2021,7:15:00,COMPLETED,,N.Y. POLICE DEPT,344,MISDEMEANOR,FRONT OF,ASSAULT 3 & RELATED OFFENSES,,101,ASSAULT 3,BAR/NIGHT CLUB,12/31/2021,1032140,242004,40.83079891,-73.8269488,"(40.83079891400007, -73.82694879599995)"
345876954,28,MANHATTAN,12/31/2021,16:10:00,12/31/2021,16:12:00,COMPLETED,,N.Y. POLICE DEPT,358,MISDEMEANOR,,OFFENSES INVOLVING FRAUD,,705,"FORGERY,ETC.-MISD.",STREET,12/31/2021,997413,230685,40.79985145,-73.9524585,"(40.79985145000006, -73.95245850499998)"
479371312,41,BRONX,12/31/2021,21:06:00,12/31/2021,21:09:00,COMPLETED,,N.Y. POLICE DEPT,118,FELONY,FRONT OF,DANGEROUS WEAPONS,,792,WEAPONS POSSESSION 1 & 2,STREET,12/31/2021,1014898,240241,40.82603665,-73.8892615,"(40.826036645000045, -73.88926150299993)"
379770454,19,MANHATTAN,12/31/2021,4:45:00,12/31/2021,5:15:00,COMPLETED,,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,213,"BURGLARY,COMMERCIAL,NIGHT",RESTAURANT/DINER,12/31/2021,992580,218737,40.76706324,-73.96992945,"(40.76706324000003, -73.96992944699997)"
135905195,43,BRONX,12/31/2021,2:56:00,,,COMPLETED,,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,12/31/2021,1021182,244763,40.83842418,-73.86653076,"(40.838424184000075, -73.86653075899994)"
666623545,45,BRONX,12/31/2021,1:30:00,12/31/2021,2:50:00,COMPLETED,,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,213,"BURGLARY,COMMERCIAL,NIGHT",COMMERCIAL BUILDING,12/31/2021,1032140,242004,40.83079891,-73.8269488,"(40.83079891400007, -73.82694879599995)"
